,Player,ポジション,投打,身長／体重,生年月日,経歴,ドラフト
https://npb.jp/bis/players/11015130.html,瀬川　隼郎,,左投左打,177cm／84kg,1986年10月21日,北海高 - 室蘭シャークス,2014年ドラフト5位
https://npb.jp/bis/players/41045117.html,武田　久,,右投左打,170cm／73kg,1978年10月14日,生光学園高 - 駒沢大 - 日本通運,2002年ドラフト4巡目
https://npb.jp/bis/players/93095134.html,Ｙ．ドレイク,,右投右打,183cm／90kg,1990年4月12日,アウレリオヤネット高 - 米マイナー,
https://npb.jp/bis/players/63765132.html,Ｃ．マーティン,,右投右打,203cm／98kg,1986年6月2日,マクレナンコミュニティー大 - ロッキーズ - ヤンキース,
https://npb.jp/bis/players/11915114.html,小嶋　達也,,左投左打,182cm／81kg,1985年10月7日,遊学館高 - 大阪ガス,2006年大学生・社会人ドラフト希望枠
https://npb.jp/bis/players/41845139.html,Ｍ．ゴメス,,右投右打,188cm／104kg,1984年9月7日,ペドロホセ高 - レッドソックス,
https://npb.jp/bis/players/61565119.html,坂　克彦,,右投左打,180cm／84kg,1985年9月6日,常総学院高,2003年ドラフト4巡目
https://npb.jp/bis/players/23025132.html,Ｃ．サターホワイト,,右投右打,193cm／107kg,1987年1月27日,ミシシッピ大 - 米マイナー,
https://npb.jp/bis/players/41945114.html,清水　誉,,右投右打,178cm／77kg,1984年4月23日,小野高 - 関西学院大,2006年大学生・社会人ドラフト4巡目
https://npb.jp/bis/players/21723882.html,鶴岡　一成,,右投右打,184cm／85kg,1977年5月30日,神港学園高,1995年ドラフト5位
https://npb.jp/bis/players/91995119.html,筒井　和也,,左投右打,184cm／90kg,1981年10月5日,松山北高 - 愛知学院大,2003年ドラフト自由枠
https://npb.jp/bis/players/41045112.html,鶴　直人,,右投左打,180cm／76kg,1987年4月25日,近大付高,2005年高校生ドラフト1巡目
https://npb.jp/bis/players/81983888.html,福原　忍,,右投右打,180cm／96kg,1976年12月28日,広陵高 - 東洋大,1998年ドラフト3位
https://npb.jp/bis/players/91295131.html,二神　一人,,右投右打,185cm／88kg,1987年6月3日,高知高 - 法政大,2009年ドラフト1位
https://npb.jp/bis/players/93795130.html,Ｎ．ペレス,,右投左打,191cm／102kg,1987年11月16日,ラモンマティアメヤ高 - 米マイナー - BC・石川,
https://npb.jp/bis/players/73775132.html,Ｍ．ヘイグ,,右投右打,191cm／102kg,1985年8月20日,オクラホマ州大 - パイレーツ - ブルージェイズ,
https://npb.jp/bis/players/21523884.html,黒田　博樹,,右投右打,185cm／93kg,1975年2月10日,上宮高 - 専修大,1996年ドラフト2位
https://npb.jp/bis/players/31533886.html,倉　義和,,右投右打,179cm／90kg,1975年7月27日,京都成章高 - 京都産業大,1997年ドラフト5位
https://npb.jp/bis/players/43045132.html,Ｓ．デラバー,,右投右打,195cm／99kg,1983年7月17日,ボランティア州コミュニティー大 - マリナーズ - ブルージェイズ - レッズ,
https://npb.jp/bis/players/61265114.html,中東　直己,,右投左打,168cm／73kg,1981年10月5日,広島工 - 東亜大 - JR西日本 - ホンダ鈴鹿,2006年大学生・社会人ドラフト5巡目
https://npb.jp/bis/players/01005139.html,西原　圭大,,右投右打,179cm／81kg,1988年9月29日,今治北高 - 関西外国語大 - ニチダイ,2013年ドラフト4位
https://npb.jp/bis/players/71275113.html,廣瀬　純,,右投右打,181cm／85kg,1979年3月29日,佐伯鶴城高 - 法政大,2000年ドラフト2位
https://npb.jp/bis/players/21225115.html,久本　祐一,,左投左打,177cm／83kg,1979年3月14日,大阪・柏原高 - 亜細亜大 - 河合楽器,2001年ドラフト4巡目
https://npb.jp/bis/players/53155137.html,Ｈ．ルナ,,右投右打,187cm／99kg,1980年2月1日,リセオホセマルティン高 - カージナルス - インディアンス - ブルージェイズ - マーリンズ - フィリーズ,
https://npb.jp/bis/players/71175137.html,安部　建輝,,右投右打,178cm／85kg,1986年9月3日,近大付高 - 近畿大 - NTT西日本,2012年ドラフト5位
https://npb.jp/bis/players/91395115.html,井手　正太郎,,右投右打,179cm／85kg,1983年10月10日,日南学園高,2001年ドラフト8巡目
https://npb.jp/bis/players/71375116.html,内村　賢介,,右投両打,163cm／65kg,1986年3月17日,山梨学院大付高 - JFE西日本 - BC・石川,2007年育成選手ドラフト1巡目
https://npb.jp/bis/players/43545130.html,Ｙ．エレラ,,右投右打,188cm／98kg,1981年4月28日,デフェンソレスデルアンダ高 - パイレーツ - エンゼルス,
https://npb.jp/bis/players/31535117.html,長田　秀一郎,,右投右打,179cm／80kg,1980年5月6日,鎌倉学園高 - 慶応大,2002年ドラフト自由枠
https://npb.jp/bis/players/13315130.html,Ｍ．ザガースキー,,左投左打,183cm／109kg,1983年1月27日,カンザス大 - フィリーズ - ダイヤモンドバックス - パイレーツ - ヤンキース,
https://npb.jp/bis/players/13215132.html,Ｍ．ブロードウェイ,,右投右打,196cm／98kg,1987年3月30日,ポープカウンティー高 - ジャイアンツ,
https://npb.jp/bis/players/03705132.html,Ｚ．ペトリック,,右投右打,191cm／88kg,1989年7月29日,ノースウエスタンオハイオ大 - 米マイナー,
https://npb.jp/bis/players/11415139.html,萬谷　康平,,右投左打,185cm／78kg,1987年8月28日,阪南大高 - 阪南大 - シティライト岡山 - ミキハウスREDS,2013年育成選手ドラフト2位
https://npb.jp/bis/players/41443885.html,三浦　大輔,,右投右打,183cm／88kg,1973年12月25日,高田商,1991年ドラフト6位
https://npb.jp/bis/players/63165139.html,Ｇ．モスコーソ,,右投右打,185cm／91kg,1983年11月14日,ラスニエベス高 - レンジャーズ - アスレチックス - ロッキーズ - ジャイアンツ,
https://npb.jp/bis/players/81685112.html,柳田　殖生,,右投右打,180cm／85kg,1982年3月31日,福知山商 - デュプロ - NOMOベースボールクラブ,2005年大学生・社会人ドラフト5巡目
https://npb.jp/bis/players/73975132.html,Ｊ．ロマック,,右投右打,188cm／100kg,1985年9月30日,ABルーカス高 - ドジャース - ダイヤモンドバックス,
https://npb.jp/bis/players/91195131.html,阿南　徹,,左投左打,182cm／80kg,1984年7月28日,大阪・柏原高 - 城西大 - 日本通運,2009年ドラフト5位
https://npb.jp/bis/players/91695137.html,Ａ．アブレイユ,,右投右打,190cm／85kg,1989年10月24日,セントラルデエステ大 - 米マイナー,
https://npb.jp/bis/players/11815139.html,Ｌ．アンダーソン,,左投左打,185cm／93kg,1982年3月30日,マヌエルファハルド大 - 米マイナー,
https://npb.jp/bis/players/11515135.html,ウーゴ,,左投左打,181cm／85kg,1989年5月22日,佐野日大高 - 白鴎大,2011年育成選手ドラフト2位
https://npb.jp/bis/players/21323888.html,加藤　健,,右投右打,186cm／93kg,1981年3月23日,新発田農,1998年ドラフト3位
https://npb.jp/bis/players/01305119.html,香月　良太,,右投右打,180cm／85kg,1982年7月27日,柳川高 - 東芝,2003年ドラフト自由枠
https://npb.jp/bis/players/33035132.html,Ｊ．Ａ．ガルシア,,右投右打,185cm／76kg,1993年3月2日,マリナサムエルノブレスポーツ学校 - キューバ・シエゴデアビラ,
https://npb.jp/bis/players/61763884.html,鈴木　尚広,,右投両打,180cm／78kg,1978年4月27日,相馬高,1996年ドラフト4位
https://npb.jp/bis/players/33535130.html,Ａ．ポレダ,,左投左打,198cm／109kg,1986年10月1日,サンフランシスコ大 - ホワイトソックス - パドレス - レンジャーズ,
https://npb.jp/bis/players/93595139.html,Ｈ．メンドーサ,,右投右打,190cm／80kg,1994年3月5日,フラディオアルバレスガラン高 - キューバ・イスラデラフベントゥ,
https://npb.jp/bis/players/61665118.html,矢貫　俊之,,右投右打,190cm／95kg,1983年12月15日,仙台育英高 - 常磐大 - 三菱ふそう川崎,2008年ドラフト3位
https://npb.jp/bis/players/91195117.html,新垣　渚,,右投右打,190cm／83kg,1980年5月9日,沖縄水産高 - 九州共立大,2002年ドラフト自由枠
https://npb.jp/bis/players/23125130.html,Ｌ．オンドルセク,,右投右打,203cm／104kg,1985年2月13日,マクレナンコミュニティー大 - レッズ,
https://npb.jp/bis/players/31735135.html,木谷　良平,,右投右打,181cm／85kg,1989年4月7日,小倉高 - 日本文理大,2011年ドラフト2位
https://npb.jp/bis/players/53055132.html,ジェフン,,右投右打,183cm／87kg,1990年10月29日,龍馬高 - 米マイナー - 四国・徳島,
https://npb.jp/bis/players/71975119.html,田中　雅彦,,右投右打,175cm／78kg,1982年1月9日,PL学園高 - 近畿大,2003年ドラフト4巡目
https://npb.jp/bis/players/91295130.html,寺田　哲也,,右投右打,183cm／92kg,1987年4月2日,作新学院高 - 作新学院大 - BC・新潟 - 四国・香川,2014年ドラフト4位
https://npb.jp/bis/players/93595132.html,Ｋ．デイビーズ,,右投右打,186cm／95kg,1983年9月9日,ストックブリッジ高 - ブレーブス - ロイヤルズ - ヤンキース,
https://npb.jp/bis/players/23725132.html,Ｌ．ペレス,,左投左打,183cm／97kg,1985年1月20日,ブルージェイズ,
https://npb.jp/bis/players/31435131.html,松井　淳,,右投左打,177cm／88kg,1987年11月27日,横浜商大高 - 日本大国際関係学部,2009年ドラフト5位
https://npb.jp/bis/players/11615117.html,森岡　良介,,右投左打,174cm／71kg,1984年7月15日,明徳義塾高,2002年ドラフト1巡目
https://npb.jp/bis/players/51355118.html,岩田　慎司,,右投左打,181cm／80kg,1987年1月27日,東邦高 - 明治大,2008年ドラフト5位
https://npb.jp/bis/players/31835139.html,Ａ．エルナンデス,,右投両打,178cm／87kg,1982年10月30日,サンホセフェアレグリア高 - メッツ - ナショナルズ - メッツ - インディアンス - アストロズ,
https://npb.jp/bis/players/41345116.html,大場　翔太,,右投右打,182cm／85kg,1985年6月27日,八千代松陰高 - 東洋大,2007年大学生・社会人ドラフト1巡目
https://npb.jp/bis/players/21525135.html,川崎　貴弘,,右投右打,187cm／85kg,1993年8月2日,津東高,2011年ドラフト5位
https://npb.jp/bis/players/93095132.html,Ｌ．セプティモ,,左投左打,186cm／91kg,1985年7月7日,ラモンマティアスメジャ高 - ホワイトソックス,
https://npb.jp/bis/players/41743880.html,多村　仁志,,右投右打,180cm／80kg,1977年3月28日,横浜高,1994年ドラフト4位
https://npb.jp/bis/players/23325130.html,Ｒ．ナニータ,,左投左打,182cm／93kg,1981年6月12日,フロリダインターナショナル大 - 米マイナー,
https://npb.jp/bis/players/71475135.html,西川　健太郎,,右投右打,184cm／73kg,1993年4月18日,星稜高,2011年ドラフト2位
https://npb.jp/bis/players/63765130.html,Ｄ．ネイラー,,右投右打,196cm／105kg,1986年5月31日,アングリカンチャーチグラマー高 - 米マイナー - 四国・香川,
https://npb.jp/bis/players/01403862.html,山本昌,,左投左打,186cm／95kg,1965年8月11日,日大藤沢高,1983年ドラフト5位
https://npb.jp/bis/players/11515110.html,雄太,,左投左打,178cm／77kg,1980年6月17日,上田西高 - 大東文化大 - 日本通運,2004年ドラフト4巡目
https://npb.jp/bis/players/01305116.html,大田　阿斗里,,右投右打,190cm／95kg,1989年8月12日,帝京高,2007年高校生ドラフト3巡目
https://npb.jp/bis/players/21625137.html,Ｍ．クラーク,,右投左打,196cm／103kg,1986年12月10日,ルイジアナ州大 - 米マイナー,
https://npb.jp/bis/players/31935114.html,小松　聖,,右投右打,180cm／80kg,1981年10月29日,勿来工 - 国士舘大 - JR九州,2006年大学生・社会人ドラフト希望枠
https://npb.jp/bis/players/63365132.html,Ｅ．コーディエ,,右投右打,191cm／100kg,1986年2月25日,サザンドア高 - ジャイアンツ - マーリンズ,
https://npb.jp/bis/players/71775110.html,齋藤　俊雄,,右投右打,180cm／85kg,1983年12月23日,豊田大谷高 - 三菱自動車岡崎,2004年ドラフト10巡目
https://npb.jp/bis/players/51755137.html,佐藤　峻一,,右投右打,179cm／80kg,1991年1月8日,北見柏陽高 - 道都大,2012年ドラフト2位
https://npb.jp/bis/players/51955130.html,坂寄　晴一,,左投左打,180cm／73kg,1990年4月5日,鉾田一高 - 国士舘大 - JR東日本,2014年ドラフト6位
https://npb.jp/bis/players/71975116.html,白仁田　寛和,,右投右打,188cm／86kg,1985年10月2日,糸島高 - 福岡大,2007年大学生・社会人ドラフト1巡目
https://npb.jp/bis/players/81085114.html,田中　大輔,,右投右打,175cm／83kg,1984年12月18日,如水館高 - 東洋大,2006年大学生・社会人ドラフト希望枠
https://npb.jp/bis/players/71275135.html,堤　裕貴,,右投左打,173cm／74kg,1993年9月21日,龍谷高,2011年ドラフト6位
https://npb.jp/bis/players/91095110.html,中村　一生,,右投右打,186cm／85kg,1982年4月2日,東海大浦安高 - 国際武道大,2004年ドラフト7巡目
https://npb.jp/bis/players/41445114.html,原　拓也,,右投左打,175cm／80kg,1984年5月18日,東海大相模高 - 関東学院大,2006年大学生・社会人ドラフト4巡目
https://npb.jp/bis/players/23125118.html,Ｔ．ブランコ,,右投右打,188cm／102kg,1980年11月10日,サンアグスティン高 - ナショナルズ,
https://npb.jp/bis/players/43745132.html,Ｂ．ボグセビック,,左投左打,191cm／97kg,1984年2月18日,テュレーン大 - アストロズ - カブス - フィリーズ,
https://npb.jp/bis/players/93995132.html,Ｐ．ミッシュ,,左投右打,188cm／89kg,1981年8月18日,ウエスタンミシガン大 - ジャイアンツ - メッツ - 台湾・ラミゴ,
https://npb.jp/bis/players/21425137.html,森本　将太,,右投右打,173cm／70kg,1992年5月25日,福井工大福井高 - BC・福井,2012年ドラフト5位
https://npb.jp/bis/players/31135110.html,青松　慶侑,,右投右打,185cm／83kg,1986年12月7日,上宮太子高,2004年ドラフト7巡目
https://npb.jp/bis/players/11315116.html,伊藤　義弘,,右投右打,177cm／78kg,1982年6月2日,東福岡高 - 国学院大 - JR東海,2007年大学生・社会人ドラフト4巡目
https://npb.jp/bis/players/93195130.html,イ・デウン,,右投左打,188cm／86kg,1989年3月23日,信一高 - 米マイナー,
https://npb.jp/bis/players/71575118.html,香月　良仁,,右投右打,180cm／82kg,1984年1月22日,柳川高 - 第一経済大 - 熊本ゴールデンラークス,2008年ドラフト6位
https://npb.jp/bis/players/41545118.html,木村　優太,,左投左打,190cm／93kg,1985年5月21日,秋田経法大付高 - 東京ガス,2008年ドラフト1位
https://npb.jp/bis/players/41143880.html,サブロー,,右投右打,181cm／90kg,1976年6月1日,PL学園高,1994年ドラフト1位
https://npb.jp/bis/players/23525132.html,Ｙ．ナバーロ,,右投右打,183cm／93kg,1987年10月31日,カリダデルコブレ高 - レッドソックス - ロイヤルズ - パイレーツ - オリオールズ - 韓国・三星,
